857746408056729600,34453,10811
857393404942143489,5940,1670
857263160327368704,20140,4592
857214891891077121,228,18
857062103051644929,0,174
857029823797047296,19067,4083
856602993587888130,0,10900
856543823941562368,16390,2934
856526610513747968,11942,1923
856330835276025856,0,689
856288084350160898,524,17
856282028240666624,27986,6461
855862651834028034,347,27
855860136149123072,5073,1049
855857698524602368,11972,2159
855851453814013952,45962,18154
855818117272018944,26903,5568
855459453768019968,30256,8407
855245323840757760,0,6134
855138241867124737,0,47
854732716440526848,23132,6270
854482394044301312,29722,7064
854365224396361728,19159,4828
854120357044912130,32467,7705
854010172552949760,16460,3245
853760880890318849,29058,5970
853639147608842240,35414,10467
853299958564483072,15807,3687
852936405516943360,0,2074
852912242202992640,9232,1901
852672615818899456,15213,2236
852553447878664193,16691,3639
852311364735569921,33786,10240
852226086759018497,20418,7046
852189679701164033,11704,1647
851953902622658560,0,9982
851861385021730816,0,23
851591660324737024,16576,3601
851464819735769094,24828,7362
851224888060895234,21165,5945
850753642995093505,31730,9653
850380195714523136,13386,2726
850333567704068097,3525,348
850145622816686080,16754,3982
850019790995546112,20988,5097
849776966551130114,31254,7926
849668094696017920,0,5166
849412302885593088,16303,3277
849336543269576704,11728,1970
849051919805034497,43623,8887
848690551926992896,25909,4513
848324959059550208,25480,4806
848213670039564288,8413,778
848212111729840128,16791,3208
847978865427394560,0,3407
847971574464610304,0,444
847962785489326080,24229,5334
847842811428974592,5633,1399
847617282490613760,7219,442
847606175596138505,19357,3563
847251039262605312,21087,4496
847157206088847362,20563,6149
847116187444137987,22071,3358
846874817362120707,20703,4117
846514051647705089,46046,12181
846505985330044928,14553,3231
846153765933735936,32718,9534
846139713627017216,31896,10398
846042936437604353,16518,3043
845812042753855489,30260,9178
845677943972139009,25961,5029
845397057150107648,7895,1899
845306882940190720,24114,5670
845098359547420673,0,8059
844979544864018432,14089,2712
844973813909606400,15641,3383
844704788403113984,40066,10900
844580511645339650,17067,3310
844223788422217728,14119,2320
843981021012017153,15671,3089
843856843873095681,22198,4885
843604394117681152,17491,2905
843235543001513987,22274,6386
842846295480000512,15771,3806
842765311967449089,6996,1347
842535590457499648,18755,3706
842163532590374912,25373,6134
842115215311396866,14532,3205
841833993020538882,0,16195
841680585030541313,26620,8205
841439858740625411,13103,3894
841320156043304961,20532,5760
841314665196081154,16435,4976
841077006473256960,23766,5614
840761248237133825,0,1859
840728873075638272,0,17109
840698636975636481,183,2
840696689258311684,12767,1039
840632337062862849,9324,1859
840370681858686976,17102,4819
840268004936019968,20036,6079
839990271299457024,13953,2432
839549326359670784,28636,8252
839290600511926273,0,151
839239871831150596,28313,6944
838952994649550848,20414,4217
838921590096166913,11629,2205
838916489579200512,0,36
838831947270979586,0,11735
838561493054533637,11368,1406
838476387338051585,23515,5109
838201503651401729,0,10710
838150277551247360,1749,353
838085839343206401,146,0
838083903487373313,18351,3354
837820167694528512,35631,8348
837482249356513284,3993,468
837471256429613056,13322,2429
837366284874571778,22064,5639
837110210464448512,16706,2543
836989968035819520,13258,2448
836753516572119041,20068,4909
836677758902222849,13158,2366
836648853927522308,0,580
836397794269200385,0,29458
836380477523124226,15379,3157
836260088725786625,22183,4565
836001077879255040,19944,4572
835685285446955009,0,8689
835574547218894849,18596,3859
835536468978302976,0,1816
835309094223372289,0,22413
835297930240217089,17157,3201
835264098648616962,8073,1816
835246439529840640,2181,77
835172783151792128,27279,6121
835152434251116546,23449,3219
834931633769889797,11305,1758
834786237630337024,22151,5865
834574053763584002,14286,2702
834477809192075265,0,11395
834458053273591808,10045,1789
834209720923721728,21542,5110
834167344700198914,16471,3887
834089966724603904,10502,2268
834086379323871233,13651,2369
833863086058651648,14021,2565
833826103416520705,18810,3987
833732339549220864,0,229
833722901757046785,21680,3424
833479644947025920,15527,2201
833124694597443584,21115,5166
832998151111966721,13907,2367
832769181346996225,0,40
832757312314028032,17606,3870
832682457690300417,12420,3135
832645525019123713,3052,555
832636094638288896,16581,2978
832397543355072512,12485,2377
832369877331693569,17979,3407
832273440279240704,11838,2499
832215909146226688,0,6624
832215726631055365,0,10042
832088576586297345,70,2
832040443403784192,0,10392
832032802820481025,18662,4966
831939777352105988,25121,6564
831926988323639298,354,35
831911600680497154,28942,6986
831670449226514432,10956,1940
831650051525054464,7528,2074
831552930092285952,9420,2458
831322785565769729,9658,1640
831315979191906304,6849,1194
831309418084069378,12289,2621
831262627380748289,12480,2196
830956169170665475,8352,1600
830583320585068544,70094,18015
830173239259324417,0,6110
830097400375152640,10303,3211
829878982036299777,0,5387
829861396166877184,12824,2096
829501995190984704,33311,11395
829449946868879360,10974,2174
829374341691346946,36309,9982
829141528400556032,25689,7954
829011960981237760,55600,17425
828801551087042563,0,3648
828770345708580865,26825,6297
828708714936930305,38407,12067
828650029636317184,9971,1447
828409743546925057,6613,1235
828408677031882754,8038,1383
828381636999917570,13256,2393
828376505180889089,7744,1145
828372645993398273,13170,3171
828361771580813312,2301,182
828046555563323392,12348,3078
828011680017821696,10878,2309
827933404142436356,21140,5614
827653905312006145,16194,3233
827600520311402496,7777,1020
827324948884643840,16668,3293
827199976799354881,11106,2412
826958653328592898,22685,5387
826848821049180160,38344,11000
826615380357632002,0,4258
826598799820865537,5376,271
826598365270007810,10594,2526
826476773533745153,19373,4525
826240494070030336,13966,2788
826204788643753985,5141,1003
826115272272650244,16468,3381
825876512159186944,11015,2017
825829644528148480,13401,2680
825535076884762624,54813,18521
825147591692263424,19271,4928
825120256414846976,0,1375
825026590719483904,6692,1375
824796380199809024,0,5928
824775126675836928,15770,3794
824663926340194305,10612,1871
824325613288833024,12425,11213
824297048279236611,15869,4174
824025158776213504,5024,635
823939628516474880,11211,2921
823719002937630720,0,12098
823699002998870016,13275,2606
823581115634085888,13746,2857
823333489516937216,736,27
823322678127919110,16595,4337
823269594223824897,0,10629
822975315408461824,18234,3715
822872901745569793,139555,47344
822859134160621569,13959,2470
822647212903690241,0,6911
822610361945911296,15589,3207
822489057087389700,19160,6911
822462944365645825,30025,15815
822244816520155136,36948,10629
822163064745328640,0,5193
821886076407029760,11979,2530
821813639212650496,0,3615
821765923262631936,8885,1801
821522889702862852,8477,1921
821421320206483457,0,6051
821407182352777218,12438,4697
821153421864615936,267,10
821149554670182400,9194,2183
821107785811234820,10126,2303
821044531881721856,13376,2481
820837357901512704,0,7250
820749716845686786,33322,10710
820690176645140481,12883,3484
820494788566847489,0,611
820446719150292993,0,2794
820314633777061888,3527,611
820078625395449857,20939,6803
820013781606658049,0,1280
819952236453363712,5625,1280
819924195358416896,13602,5234
819711362133872643,14225,3390
819588359383371776,10119,2136
819347104292290561,7631,1308
819238181065359361,2415,437
819227688460238848,24390,7250
819015337530290176,0,39821
819015331746349057,0,20514
819006400881917954,47780,20514
819004803107983360,91671,39821
818646164899774465,0,22624
818627210458333184,23470,8083
818614493328580609,10426,2797
818588835076603904,0,6660
818536468981415936,11542,2686
818307523543449600,0,8810
818259473185828864,11666,2478
818145370475810820,12993,2814
817908911860748288,5129,857
817827839487737858,54821,29458
817777686764523521,11327,2904
817536400337801217,12493,3295
817502432452313088,0,3678
817423860136083457,36145,16195
817415592588222464,5945,1043
817181837579653120,0,9205
817171292965273600,9243,2186
817120970343411712,12898,2841
817056546584727552,9085,1794
816829038950027264,0,5116
816816676327063552,10590,2204
816697700272001025,10376,2397
816450570814898180,32368,8810
816336735214911488,9109,2122
816091915477250048,9462,2345
816062466425819140,0,1131
816014286006976512,0,5762
815990720817401858,5298,1131
815966073409433600,23749,9205
815745968457060357,0,4492
815736392542261248,10430,2467
815639385530101762,8703,1783
815390420867969024,10983,4137
814986499976527872,8097,1397
814638523311648768,11937,2944
814578408554463233,0,6298
814530161257443328,9175,2019
814153002265309185,30539,9435
813944609378369540,0,3470
813910438903693312,9861,2039
813812741911748608,38586,15232
813800681631023104,8859,1911
813217897535406080,19806,7945
813202720496779264,9754,1958
813187593374461952,21051,4747
813172488309972993,9902,2077
813157409116065792,8234,2410
813142292504645637,8960,2562
813130366689148928,4742,485
813127251579564032,12586,3401
813112105746448384,10964,2991
813096984823349248,11185,3911
813081950185472002,10488,3011
813066809284972545,8447,2108
813051746834595840,22238,7975
812781120811126785,8062,2082
812709060537683968,7035,1548
812503143955202048,6449,1327
812466873996607488,8476,2099
812372279581671427,14534,3994
811985624773361665,7707,1531
811744202451197953,8013,1742
811647686436880384,5927,807
811627233043480576,13572,3396
811386762094317568,22212,6949
810984652412424192,5660,1558
810896069567610880,9613,1950
810657578271330305,11656,2884
810284430598270976,37608,12404
810254108431155201,15597,3648
809920764300447744,16457,4258
809808892968534016,0,5326
809448704142938112,7363,1596
809220051211603969,21176,6110
809084759137812480,14046,3818
808838249661788160,10742,3314
808733504066486276,8412,2364
808501579447930884,11983,2829
808344865868283904,45187,22624
808134635716833280,0,6475
808106460588765185,9299,2391
808001312164028416,13362,3852
807621403335917568,15482,4003
807106840509214720,126232,60550
807059379405148160,0,7975
807010152071229440,13878,4173
806629075125202948,79838,37939
806620845233815552,0,6018
806576416489959424,5161,2093
806542213899489280,10865,2572
806242860592926720,0,12706
806219024703037440,6836,1299
805958939288408065,0,5865
805932879469572096,8807,2082
805826884734976000,7001,1995
805823200554876929,0,8766
805520635690676224,6111,1795
805487436403003392,9328,2760
805207613751304193,8297,1858
804738756058218496,14583,4191
804475857670639616,6529,2190
804413760345620481,0,3518
804026241225523202,47456,17687
803773340896923648,10692,3014
803692223237865472,0,8100
803638050916102144,11673,4504
803380650405482500,8253,2023
803321560782307329,0,5781
803276597545603072,10671,2683
802952499103731712,9610,2191
802624713319034886,0,3187
802600418706604034,7570,1605
802572683846291456,9501,2725
802323869084381190,17281,6359
802265048156610565,7026,1489
802239329049477120,9657,2842
802185808107208704,0,289
801958328846974976,8212,1864
801854953262350336,1875,256
801538201127157760,8738,2238
801285448605831168,6446,910
801167903437357056,26080,6475
801127390143516673,0,4318
801115127852503040,8608,2277
800859414831898624,734,104
800855607700029440,0,1775
800751577355128832,11181,3025
800513324630806528,13999,3286
800459316964663297,10082,2352
800443802682937345,0,4696
800388270626521089,11874,3064
800188575492947969,0,4302
800141422401830912,16309,2794
800018252395122689,30225,14356
799774291445383169,0,5100
799757965289017345,8950,2357
799422933579902976,8567,2087
799308762079035393,0,6015
799297110730567681,10543,3019
799063482566066176,8595,2686
798933969379225600,13999,4876
798925684722855936,7925,1558
798705661114773508,0,7192
798701998996647937,0,8506
798697898615730177,0,7091
798694562394996736,0,5406
798686750113755136,0,2528
798682547630837760,0,5145
798673117451325440,0,6040
798665375516884993,0,4245
798644042770751489,0,2021
798628517273620480,0,2145
798585098161549313,0,6224
798576900688019456,0,6383
798340744599797760,0,3662
798209839306514432,11044,2784
797971864723324932,12401,3427
797545162159308800,15461,5288
797236660651966464,21285,7236
797165961484890113,245,29
796904159865868288,0,9688
796865951799083009,8168,2079
796759840936919040,12634,3335
796563435802726400,0,7957
796484825502875648,8068,1926
796387464403357696,11712,4549
796177847564038144,0,15615
796149749086875649,34427,15615
796125600683540480,5262,1951
796116448414461957,9691,2640
796080075804475393,9015,2528
796031486298386433,11519,4018
795464331001561088,53040,25974
795400264262053889,10749,3132
795076730285391872,17291,5928
794983741416415232,0,3679
794926597468000259,10947,2515
794355576146903043,0,11218
794332329137291264,10204,2897
794205286408003585,9810,3611
793962221541933056,17912,5326
793845145112371200,9812,2046
793614319594401792,0,3409
793601777308463104,8490,1777
793500921481273345,11390,2595
793286476301799424,26198,10042
793271401113350145,9217,2588
793256262322548741,21295,9100
793241302385262592,11197,3577
793226087023144960,10474,3123
793210959003287553,9510,3068
793195938047070209,16274,6139
793180763617361921,7385,2177
793165685325201412,10025,3036
793150605191548928,6577,1861
793135492858580992,6881,2723
793120401413079041,13518,4269
792913359805018113,15274,4377
792883833364439040,12056,4667
792773781206999040,7816,1831
792394556390137856,14333,4681
792050063153438720,7640,1970
791821351946420224,0,22910
791784077045166082,0,10491
791780927877898241,0,4154
791774931465953280,48073,24219
791672322847637504,12515,3409
791406955684368384,13964,4492
791312159183634433,9359,2771
791026214425268224,0,4475
790987426131050500,10529,2330
790946055508652032,17693,5116
790723298204217344,0,2525
790698755171364864,8732,2083
790581949425475584,22015,7835
790337589677002753,8329,2033
790277117346975746,13368,3470
790227638568808452,0,3899
789986466051088384,9831,2525
789960241177853952,0,4505
789903600034189313,11060,4498
789628658055020548,7993,1944
789599242079838210,7201,2115
789530877013393408,12517,3679
789314372632018944,9170,2513
789280767834746880,0,5387
789268448748703744,9707,2816
789137962068021249,10335,3051
788908386943430656,29170,13490
788765914992902144,29190,11218
788552643979468800,0,7843
788412144018661376,16577,5765
788178268662984705,7693,2306
788150585577050112,6539,1422
788070120937619456,0,3730
788039637453406209,6543,1443
787810552592695296,9222,3329
787717603741622272,10884,3030
787397959788929025,11547,3090
787322443945877504,8289,1905
787111942498508800,0,7321
786963064373534720,28285,8689
786729988674449408,0,2619
786709082849828864,19331,6624
786664955043049472,11332,2782
786595970293370880,10006,3370
786363235746385920,11576,3806
786286427768250368,8458,3107
786233965241827333,16268,5193
786051337297522688,1530,168
786036967502913536,0,7669
785927819176054784,12078,3445
785872687017132033,7099,1984
785639753186217984,8306,2413
785533386513321988,9679,2180
785515384317313025,6485,1367
785264754247995392,7719,1775
785170936622350336,12844,5277
784826020293709826,10773,3518
784517518371221505,9524,2759
784431430411685888,6047,1392
784183165795655680,21348,8766
784057939640352768,31735,12098
783839966405230592,31902,11735
783821107061198850,7808,2126
783695101801398276,11096,3506
783466772167098368,8970,2447
783391753726550016,17896,5973
783347506784731136,0,6079
783334639985389568,31002,12706
783085703974514689,8630,2410
782969140009107456,25610,7975
782747134529531904,7918,1513
782722598790725632,18356,5865
782598640137187329,8260,2034
782305867769217024,17683,6051
782021823840026624,0,6759
781955203444699136,11794,3648
781661882474196992,11071,2942
781655249211752448,4245,1214
781524693396357120,22021,6018
781308096455073793,7551,2759
781251288990355457,8950,2275
781163403222056960,10366,2967
780931614150983680,22946,7957
780858289093574656,7644,2172
780800785462489090,5836,1410
780601303617732608,12837,3615
780543529827336192,6676,1871
780496263422808064,0,4021
780476555013349377,0,126
780459368902959104,5612,1159
780192070812196864,9229,2419
780092040432480260,0,2495
780074436359819264,12984,5407
779834332596887552,20097,7669
779377524342161408,9355,3375
779124354206535695,0,19941
779123168116150273,12511,3952
779056095788752897,15678,4898
778990705243029504,21202,7863
778774459159379968,0,10798
778764940568104960,910,398
778748913645780993,7311,1438
778650543019483137,6101,1620
778624900596654080,4923,1093
778408200802557953,14470,4705
778396591732486144,0,13258
778383385161035776,6193,1201
778286810187399168,11003,3569
778039087836069888,8965,2842
778027034220126208,6938,1756
777953400541634568,0,3814
777885040357281792,6742,1776
777684233540206592,11886,3187
777641927919427584,0,4593
777621514455814149,9278,2691
777189768882946048,15168,4677
776819012571455488,0,14880
776813020089548800,5172,1309
776477788987613185,9355,3019
776249906839351296,0,9883
776218204058357768,31741,17269
776201521193218049,10158,2722
776113305656188928,12425,4696
776088319444877312,1936,164
775898661951791106,0,17772
775842724423557120,12401,2888
775733305207554048,14644,4318
775729183532220416,13658,4931
775364825476165632,7854,3210
775350846108426240,10745,4213
775085132600442880,16448,5100
774757898236878852,9043,1911
774639387460112384,7105,1862
774314403806253056,23029,6015
773985732834758656,11353,4181
773922284943896577,6758,1870
773704687002451968,6977,1752
773670353721753600,5621,1397
773547596996571136,23357,6660
773336787167145985,0,5497
773308824254029826,24573,8059
773247561583001600,9954,3470
773191612633579521,10561,4434
772877495989305348,9061,4175
772826264096874500,8456,2520
772615324260794368,0,3636
772581559778025472,6847,1819
772193107915964416,6362,1494
772152991789019136,3995,1206
772117678702071809,3969,795
772114945936949249,2871,509
772102971039580160,4231,998
771908950375665664,6947,2045
771770456517009408,12672,3662
771500966810099713,8743,2828
771380798096281600,11100,5497
771171053431250945,0,8147
771136648247640064,9690,3161
771102124360998913,6590,1551
771014301343748096,7248,1781
771004394259247104,0,236
770787852854652928,5221,1310
770772759874076672,5483,1521
770655142660169732,7738,1877
770414278348247044,6638,2229
770293558247038976,6591,1602
770093767776997377,0,3272
770069151037685760,8002,2480
769940425801170949,33164,10392
769695466921623552,6737,1783
769335591808995329,0,8274
769212283578875904,5699,1843
768970937022709760,15199,7033
768909767477751808,0,2896
768855141948723200,4424,956
768609597686943744,4340,1300
768596291618299904,5291,1377
768554158521745409,0,6276
768473857036525572,14373,3692
768193404517830656,11502,3814
767884188863397888,5008,1508
767754930266464257,16885,5781
767500508068192258,7883,2512
767191397493538821,12936,4087
767122157629476866,10683,3064
766864461642756096,0,6073
766793450729734144,5347,1460
766714921925144576,2746,417
766693177336135680,4248,848
766423258543644672,6347,1712
766313316352462849,7147,2025
766078092750233600,0,2797
766069199026450432,4494,921
766008592277377025,3950,530
765719909049503744,7632,2309
765669560888528897,5480,1311
765395769549590528,27877,3651
765371061932261376,7469,2324
765222098633691136,12242,3636
764857477905154048,6775,1904
764259802650378240,6370,1627
763956972077010945,784,58
763837565564780549,13276,4475
763183847194451968,5680,1579
763167063695355904,0,3245
763103485927849985,7743,2454
762699858130116608,12811,3899
762471784394268675,11866,6946
762464539388485633,10857,4505
762316489655476224,5067,1210
762035686371364864,33675,16767
761976711479193600,5685,2168
761750502866649088,0,4228
761745352076779520,4474,921
761672994376806400,52196,31166
761599872357261312,4345,1264
761371037149827077,0,19285
761334018830917632,5470,1558
761292947749015552,4698,1179
761227390836215808,5593,1671
761004547850530816,11911,3730
760893934457552897,4024,1042
760656994973933572,6956,2068
760641137271070720,5211,1385
760539183865880579,7965,3898
760521673607086080,4448,1500
760290219849637889,28229,12315
760252756032651264,4143,927
760190180481531904,5995,1940
760153949710192640,0,34
759943073749200896,6236,2242
759923798737051648,15423,6073
759846353224826880,7062,2127
759793422261743616,6269,2039
759566828574212096,0,22652
759557299618865152,4928,1256
759447681597108224,8925,2619
759446261539934208,1757,520
759197388317847553,6365,2088
759159934323924993,0,1245
759099523532779520,15279,4474
759047813560868866,6836,2171
758854675097526272,3732,958
758828659922702336,11740,4103
704480331685040129,3531,1117
704364645503647744,8341,3750
704347321748819968,1655,367
704134088924532736,1570,493
704113298707505153,1927,594
704054845121142784,3036,961
703774238772166656,1911,489
703769065844768768,3417,1200
703631701117943808,2698,723
703611486317502464,4011,1596
703425003149250560,3949,1453
703407252292673536,2549,734
703382836347330562,3645,1195
703356393781329922,1992,406
703268521220972544,2045,574
703079050210877440,7704,3277
703041949650034688,27434,13258
702932127499816960,2696,761
702899151802126337,1676,479
702684942141153280,3352,1141
702671118226825216,2288,594
702598099714314240,12682,3626
702539513671897089,2990,1010
702332542343577600,3326,1647
702321140488925184,3414,1090
702276748847800320,2572,806
702217446468493312,4993,1409
701981390485725185,3590,1049
701952816642965504,3977,1080
701889187134500865,3691,1456
701805642395348998,3567,1787
701601587219795968,2175,481
701570477911896070,2928,985
701545186879471618,2768,647
701214700881756160,12702,5406
700890391244103680,2300,606
700864154249383937,2690,649
700847567345688576,2524,528
700796979434098688,2533,1009
700747788515020802,23780,9883
700518061187723268,2747,848
700505138482569216,2380,600
700462010979500032,4309,1905
700167517596164096,2747,785
700151421916807169,2322,702
700143752053182464,7839,2896
700062718104104960,2758,731
700029284593901568,2154,617
700002074055016451,3444,1417
699801817392291840,3193,1013
699788877217865730,2327,526
699779630832685056,2885,1315
699775878809702401,2037,640
699691744225525762,10672,4859
699446877801091073,6185,2761
699434518667751424,2252,536
699423671849451520,1433,349
699413908797464576,2156,651
699370870310113280,1958,461
699323444782047232,3296,912
699088579889332224,2336,666
699079609774645248,2554,692
699072405256409088,3132,1256
699060279947165696,3935,1909
699036661657767936,2712,1265
698989035503689728,3510,1040
698953797952008193,2811,956
698907974262222848,2643,660
698710712454139905,2575,720
698703483621523456,1510,402
698635131305795584,1342,359
698549713696649216,2420,654
698355670425473025,1948,479
698342080612007937,2354,1002
698262614669991936,4942,2126
698195409219559425,17441,6298
698178924120031232,2919,786
697995514407682048,1591,354
697990423684476929,3420,1372
697943111201378304,2496,725
697881462549430272,3142,1265
697630435728322560,1821,568
697616773278015490,3288,1070
697596423848730625,3159,1329
697575480820686848,2125,528
697516214579523584,2156,1195
697482927769255936,2514,710
697463031882764288,3545,1460
697270446429966336,4866,1969
697259378236399616,3422,1050
697255105972801536,3146,1223
697242256848379904,2619,706
696900204696625153,3317,1079
696894894812565505,2430,709
696886256886657024,5048,1903
696877980375769088,2534,749
696754882863349760,1538,377
696744641916489729,2151,990
696713835009417216,2466,680
696518437233913856,4057,1795
696490539101908992,1270,153
696488710901260288,2644,1087
696405997980676096,3349,1207
696100768806522880,2018,702
695816827381944320,3135,1236
695794761660297217,3316,822
695767669421768709,1947,790
695629776980148225,4753,2221
695446424020918272,4552,1913
695409464418041856,9006,3779
695314793360662529,3791,1552
695095422348574720,2748,650
695074328191332352,2963,1170
695064344191721472,1676,635
695051054296211456,2770,833
694925794720792577,2804,966
694905863685980160,2865,982
694669722378485760,37236,15289
694356675654983680,1571,303
694352839993344000,2131,656
694342028726001664,1640,512
694329668942569472,2090,528
694206574471057408,4355,2146
694183373896572928,3070,983
694001791655137281,3540,1090
693993230313091072,1947,428
693942351086120961,1804,387
693647888581312512,2812,625
693644216740769793,1398,134
693642232151285760,2639,437
693629975228977152,2556,839
693622659251335168,1612,389
693590843962331137,5276,2089
693582294167244802,1713,270
693486665285931008,1853,667
693280720173801472,3504,1309
693267061318012928,2489,861
693262851218264065,2325,528
693231807727280129,2992,775
693155686491000832,8212,3389
693109034023534592,1793,648
693095443459342336,1954,488
692919143163629568,2776,789
692905862751522816,2544,925
692901601640583168,1862,637
692894228850999298,2375,855
692828166163931137,3007,928
692752401762250755,7114,3842
692568918515392513,4531,1625
692535307825213440,3330,1440
692530551048294401,1923,441
692423280028966913,1540,242
692417313023332352,9716,3678
692187005137076224,2632,864
692158366030913536,2239,839
692142790915014657,1714,415
692041934689402880,3547,1350
692017291282812928,2990,1007
691820333922455552,4115,1756
691793053716221953,8445,4448
691756958957883396,3009,1077
691675652215414786,2026,533
691483041324204033,2481,596
691459709405118465,4229,1218
691444869282295808,2761,892
691416866452082688,20124,8100
691321916024623104,2679,698
691096613310316544,3075,934
691090071332753408,1784,356
690989312272396288,6144,3029
690959652130045952,3744,1327
690938899477221376,4296,2105
690932576555528194,3419,1083
690735892932222976,3946,1351
690728923253055490,2264,547
690690673629138944,2423,846
690649993829576704,1363,295
690607260360429569,305,17
690597161306841088,2046,638
690400367696297985,1954,479
690374419777196032,3401,909
690360449368465409,2754,945
690348396616552449,1573,544
690248561355657216,1752,436
690021994562220032,2904,1099
690015576308211712,2620,785
690005060500217858,3833,1787
689999384604450816,1488,396
689993469801164801,1527,481
689977555533848577,1428,473
689905486972461056,2530,733
689877686181715968,3151,1251
689835978131935233,2253,797
689661964914655233,3337,986
689659372465688576,10794,4102
689623661272240129,2323,680
689599056876867584,12114,5861
689557536375177216,2132,485
689517482558820352,3542,1517
689289219123089408,2350,995
689283819090870273,3425,1167
689280876073582592,2075,755
689275259254616065,1209,260
689255633275777024,2663,1147
689154315265683456,3194,1061
689143371370250240,2105,541
688916208532455424,2853,924
688908934925697024,2201,822
688898160958271489,2193,837
688894073864884227,2335,737
688828561667567616,1437,394
688804835492233216,1005,205
688789766343622656,2316,699
688547210804498433,2726,744
688519176466644993,2414,779
688385280030670848,9668,4716
688211956440801280,2323,879
688179443353796608,2202,619
688116655151435777,2946,825
688064179421470721,1805,381
